year;province;pbg_manufactura;pbg_total_pm;pbg_total_pp;ic;ic_on;ic_op;ic_tributarios;ic_tributarios_op;ic_tributarios_op_iibb;ic_tributarios_op_inmob;ic_tributarios_op_sellos;ic_tributarios_op_autom;ic_tributarios_op_otros;ic_tributarios_on;ic_transferencias;ic_otros;ik;ik_op;ik_on;ik_dif;i_on;it;gc;gc_consumo;gc_consumo_personal;gc_rentas;gc_transferencias;gc_transferencias_sprivado;gc_transferencias_spublico;gc_transferencias_sexterno;gk;gk_ird;gk_transferencias;gk_transferencias_sprivado;gk_transferencias_spublico;gk_transferencias_sexterno;gk_if;gt;personal (planta ocupada);salario_promedio (gasto medio);population;apn_gconsumo;apn_grentasprop;apn_prestss;apn_impdir;apn_transf;apn_corrientes (confirmar si es el total);apn_IRD;apn_transfK;apn_invfciera;apn_capital (confirmar si es el total);gn_admgub;gn_defensa;gn_servsoc;gn_servecon;gn_deuda;gn_total
2010;Catamarca;;;;3808,79;2943,58;865,21;3002,10;321,09;265,80;12,03;20,32;25,27;0,04;2681,02;262,56;544,12;291,59;0,00;233,40;58,19;3176,98;4100,37;2990,53;2077,84;1808,24;32,27;880,42;320,38;560,04;0,00;750,49;475,89;200,80;26,10;174,71;0,00;73,79;3741,01;36412;3820,05;367828;59;0;2077;0;434;2570;86;368;0;454;202,22;29,28;1641,40;132,63;0,00;2005,54
2010;Chaco;288;5414;;6890,99;6121,04;769,95;5690,68;710,94;526,22;5,47;67,44;0,00;111,81;4979,74;1141,29;59,02;995,04;37,96;951,32;5,76;7072,36;8816,41;5791,54;4318,41;3704,55;87,45;1385,69;463,28;922,41;0,00;1453,23;1182,41;212,80;5,06;207,41;0,33;58,02;8358,87;57513;4898,26;1055259;242;0;1572;0;1051;2865;157;982;0;1139;414,72;119,07;3048,34;568,27;0,00;4150,40
2010;Chubut;556,85;5023,42;5014,75;5261,83;1783,28;3478,56;2558,49;880,38;728,22;0,00;127,66;0,00;24,51;1678,10;105,18;2598,17;284,44;1,51;208,53;74,40;1991,81;6299,51;4333,09;3188,12;2618,48;27,73;494,76;269,13;225,63;0,00;1655,91;1050,55;491,87;29,80;435,24;26,83;113,49;6016,73;36660;5445,18;509108;473;0;916;0;760;2148;397;383;1;781;205,12;323,74;1520,11;489,98;0,00;2538,95
2010;Cordoba;4987,21;;30265,08;18321,74;12139,06;6182,68;14025,13;5204,34;4172,88;416,34;404,34;210,79;0,00;8820,79;3318,27;978,34;1103,44;20,51;913,75;169,18;13052,81;23574,18;14770,73;10050,95;8120,07;356,45;4363,33;2021,43;2341,90;0,00;2465,68;1757,21;429,80;129,68;300,12;0,00;278,68;22361,63;112924;5493,17;3308876;1181;4;6155;0;3939;11279;772;1172;2;1947;1064,01;300,16;9761,66;615,15;0,00;11740,97
2010;Corrientes;651,56;;5111,79;5057,59;4456,16;601,43;4353,15;531,68;422,94;34,71;72,16;0,00;1,87;3821,47;634,69;69,75;410,76;1,24;321,96;87,56;4778,12;6228,71;3892,89;3095,36;2576,21;49,12;748,41;236,52;511,89;0,00;549,35;374,54;166,42;1,21;165,21;0,00;8,40;5192,76;51028;3868,52;992595;332;0;1429;0;1096;2856;541;537;1;1079;347,17;90,27;2323,79;158,89;0,00;2920,12
2010;Entre Rios;2604,59;18659,97;16294,71;7665,10;5957,60;1707,50;6249,01;1383,36;784,89;240,66;120,17;125,42;112,22;4865,65;1091,95;324,14;849,10;0,87;789,06;59,17;6746,66;9731,54;6375,78;4740,49;4098,62;106,75;1528,53;737,93;790,61;0,00;1302,70;1066,92;213,47;42,23;171,24;0,00;22,31;9508,12;68933;4556,33;1235994;451;0;2184;0;1057;3692;730;622;1;1353;396,56;139,29;2992,30;463,81;0,00;3991,96
2010;Formosa;;;;4391,89;4066,31;325,59;3843,98;234,25;190,82;2,59;28,97;0,00;11,87;3609,72;456,58;91,34;854,58;0,19;846,28;8,11;4912,59;5765,07;3213,67;2609,18;2039,06;44,90;559,59;196,72;362,86;0,00;1878,88;1220,45;650,19;47,86;602,33;0,00;8,23;5666,13;36237;4289,17;530162;155;0;694;0;553;1401;201;637;0;837;577,90;95,54;1390,34;751,37;0,00;2815,16
2010;Jujuy;;;;4337,01;3924,47;412,54;3232,95;363,17;282,65;31,66;44,51;0,00;4,35;2869,78;1054,69;49,37;550,96;23,67;523,85;3,44;4448,32;4887,97;3875,53;2600,85;2347,32;91,64;1183,04;480,09;706,61;-3,66;731,94;539,12;121,22;5,96;115,26;0,00;71,60;4607,47;50536;3572,96;673307;155;0;1187;0;751;2094;102;416;0;518;236,81;99,78;2211,74;154,61;0,00;2702,94
2010;La Pampa;;;;3230,21;2016,40;1213,82;2429,00;554,16;337,95;79,97;83,53;45,31;7,41;1874,83;141,56;659,66;614,86;0,53;577,25;37,08;2593,65;4242,14;2603,15;1883,88;1495,19;8,40;710,87;159,59;551,28;0,00;1127,69;957,28;121,64;42,38;79,26;0,00;48,78;4029,60;21693;5301,92;318951;188;0;980;0;426;1595;52;302;1;354;194,22;81,48;1616,13;369,35;0,00;2261,18
2010;La Rioja;343,32;2557,59;2602,01;2716,74;2465,39;251,35;2211,46;161,90;134,91;4,97;3,51;18,51;0,00;2049,56;415,83;89,45;715,57;0,09;698,69;16,79;3164,08;3432,31;2479,48;1602,14;1359,29;41,51;835,83;294,66;543,00;-1,83;833,13;535,44;190,04;94,65;91,45;3,95;107,65;3312,61;29081;3595,49;333642;83;0;741;0;622;1446;122;730;0;851;704,73;34,93;1560,64;172,08;0,00;2472,39
2010;Mendoza;2296,95;15514,19;;8486,37;5011,13;3475,24;6148,77;1968,80;1396,72;141,00;240,08;180,95;10,05;4179,97;831,16;1506,44;799,21;0,00;501,09;298,12;5512,22;9285,58;7758,97;5504,60;4452,20;188,64;2065,73;924,75;1231,05;-90,07;1460,90;771,52;193,46;1,56;132,32;59,58;495,92;9219,87;79644;4293,03;1738929;555;0;3376;0;1692;5623;296;616;2;914;401,35;153,83;4799,41;424,79;0,18;5779,56
2010;Misiones;;;;5601,15;4479,57;1121,58;4342,76;911,05;774,19;34,70;86,45;10,73;4,98;3431,71;1047,86;210,53;577,02;2,53;500,06;74,43;4979,63;6643,36;4084,14;2632,75;2235,59;66,71;1384,67;874,95;509,73;0,00;1667,74;1462,08;120,65;120,65;0,00;0,00;85,01;6127,60;50494;3385,11;1101593;339;0;1356;0;991;2686;148;528;1;677;306,22;147,93;2472,62;345,64;0,00;3272,40
2010;Neuquen;815,62;12706,48;;7347,41;2337,22;4576,03;3211,42;1386,76;1192,81;74,71;119,24;0,00;0,00;1824,655;512,568;3189,267;299,969;16,997;269,338;13,634;2606,561;8131,921;6167,240;4795,074;3758,832;130,354;1241,813;327,018;914,795;0,000;787,512;439,369;185,371;12,210;173,161;0,000;162,772;7856,706;53806;5348,65;551266;306;0;769;0;548;1623;113;276;1;390;151,42;123,17;1461,91;242,10;0,00;1978,60
2010;Rio Negro;;;;4566,72;3111,39;1455,34;3385,72;849,32;631,60;41,46;81,84;84,17;10,23;2536,40;574,99;606,02;445,89;0,21;405,69;39,98;3517,08;5012,61;3943,60;3073,31;2467,71;105,06;765,23;164,90;588,80;11,52;652,20;525,47;108,57;0,27;62,36;45,94;18,16;4595,80;43687;4345,08;638645;277;0;1762;0;507;2547;332;522;1;855;250,26;65,46;2623,30;553,03;0,00;3492,05
2010;Salta;332,75;4020,77;;5838,82;4424,65;1414,17;4923,78;992,16;804,86;9,17;123,53;0,00;54,59;3931,62;493,02;422,01;581,05;1,61;487,26;92,19;4911,91;6419,87;4693,73;3130,64;2680,28;97,06;1466,03;387,13;1078,89;0,00;1030,23;680,27;318,39;22,61;295,77;0,00;31,57;5723,96;57171;3606,30;1214441;329;0;2038;0;1184;3550;188;512;0;700;333,51;118,40;3363,66;381,07;0,00;4196,64
2010;San Juan;888,95;5175,83;;4768,30;3688,97;934,26;3934,67;619,16;411,87;37,52;36,61;50,85;82,31;3315,50;373,46;460,17;573,96;0,00;473,76;100,20;4162,73;5342,26;3243,69;2447,22;1893,69;25,79;770,68;343,02;427,62;0,03;906,55;638,41;96,33;0,36;73,93;22,03;171,82;4150,24;31243;4662,34;681055;117;0;1506;0;863;2486;118;568;0;687;264,96;47,33;2644,88;274,33;0,00;3231,50
2010;San Luis;;;;3065,04;2366,19;698,85;2920,61;646,40;523,90;35,58;51,75;32,68;2,50;2274,21;91,99;52,44;275,56;0,98;175,14;99,43;2541,34;3340,60;1938,67;1293,97;1032,80;1,55;643,15;284,71;358,44;0,00;1758,20;1199,47;527,53;478,20;49,33;0,00;31,19;3696,87;20304;3912,83;432310;119;0;890;0;495;1504;31;187;0;217;198,11;59,14;1222,85;131,76;0,00;1611,86
2010;Santa Cruz;;;;5142,10;2586,53;2555,56;2345,23;691,42;604,06;1,66;85,18;0,00;0,51;1653,82;932,72;1864,15;1186,50;0,94;680,80;504,77;3267,33;6832,50;3811,52;2918,25;2459,88;125,90;767,37;280,17;487,21;0,00;1778,21;986,74;77,55;4,10;73,45;0,00;713,92;6848,13;25395;7422,00;273964;261;0;308;0;1056;1626;468;706;0;1174;673,85;130,13;1215,79;1562,82;0,00;3582,59
2010;Santa Fe;5754,64;32156,79;;15278,94;10011,71;5267,23;13954,62;4986,67;3759,41;557,29;611,28;41,76;17,08;8967,95;1043,76;280,56;790,74;0,25;719,80;70,70;10731,51;18799,33;13894,56;9794,88;8464,99;24,08;4075,61;2052,53;2023,08;0,00;1733,85;942,10;490,72;25,57;465,15;0,00;301,03;18769,64;111382;5831,35;3194537;453;0;6604;0;4437;11494;466;944;2;1411;930,81;128,26;7522,87;567,21;0,00;9149,15
2010;Santiago del Estero;;;;4937,55;4403,40;534,15;4586,46;453,33;325,05;29,11;47,61;11,95;39,61;4133,13;270,27;80,82;1251,62;0,07;1221,47;30,08;5624,87;6189,16;3477,31;2455,58;1870,60;2,81;1018,92;426,47;592,45;0,00;2267,96;1938,15;274,48;33,89;240,59;0,00;55,33;5745,27;46110;3120,62;874006;100;0;1748;0;807;2655;132;729;0;861;397,38;51,07;2784,45;904,58;0,00;4137,48
2010;Tierra del Fuego;;;;2483,64;1411,40;1072,23;1664,39;398,22;379,48;0,08;16,65;0,00;2,01;1266,16;145,24;674,01;215,21;3,40;173,92;37,90;1585,32;3062,03;2353,40;1699,72;1567,56;8,89;644,80;139,62;505,18;0,00;197,89;137,19;57,15;12,60;27,70;16,85;3,55;2907,49;16185;7405,27;127205;138;0;176;0;191;505;31;213;1;245;155,06;89,36;389,07;70,19;0,00;703,68
2010;Tucuman;1353,72;7470,13;;7708,23;5855,12;1853,11;6452,60;1693,42;1245,33;140,61;150,91;70,97;85,59;4759,19;1095,94;159,69;1204,11;0,00;1037,02;167,09;6892,14;8912,34;6481,96;4326,88;3783,59;78,44;2076,64;764,13;1271,77;40,74;1728,60;1275,75;136,50;8,85;127,66;0,00;316,34;8210,55;71899;4047,98;1448188;216;0;3091;0;1707;5014;220;768;0;988;423,71;27,41;5582,13;305,37;0,00;6338,61
2011;Buenos Aires;41226,71;168911,88;151119,86;71972,25;34694,13;37278,12;61209,35;35193,10;;;1935,09;1582,25;1415,92;26016,25;8677,87;2085,02;2848,78;0,00;2733,40;115,38;37427,53;89775,57;77252,34;52972,99;46726,64;2295,97;21983,38;6948,34;14987,00;48,04;5938,72;2666,51;2247,70;257,86;1921,21;68,63;1024,51;98627,77;638440;5620,31;15838755;7667;0;45304;0;17821;70791;2334;5128;8;7470;2305,75;3096,19;69621,92;2769,72;1,27;77794,85
2011;CABA;22148,47;;144204,92;25725,89;2876,24;22849,65;24224,16;21623,80;;;1269,70;1106,60;1110,85;2600,37;275,87;1225,85;496,51;137,23;267,90;91,37;3144,15;26222,39;22725,80;19070,84;13264,60;394,06;3260,90;3068,03;189,87;3,00;4322,93;4164,06;39,54;6,40;33,11;0,03;119,33;27048,73;183304;5566,46;2903105;34752;29;23216;14;42949;100961;6476;8785;179;15440;16777,89;13939,56;74468,03;78630,60;33,98;183850,06
2011;Catamarca;;;;4806,66;3675,88;1130,79;4028,40;474,61;;;20,32;25,27;0,04;3553,79;122,09;656,18;356,86;0,14;240,93;115,80;3916,81;5163,53;4191,36;2925,24;2552,16;6,24;1259,88;432,92;826,96;0,00;957,14;635,76;251,55;40,49;211,06;0,00;69,83;5148,50;35733;5494,08;371722;126;0;1233;0;655;2015;164;435;0;599;203,12;86,32;2150,71;185,51;0,00;2625,67
2011;Chaco;0;6226;;8819,28;7601,48;1217,80;7755,56;1120,29;;;67,44;0,00;111,81;6635,27;966,20;97,52;1474,74;46,37;1360,13;68,23;8961,61;11703,64;8106,44;5982,00;5147,67;35,88;2088,56;758,40;1330,15;0,00;2135,50;1774,43;301,93;15,41;285,70;0,82;59,14;11745,80;61830;6329,32;1063435;343;0;2199;0;1458;3999;296;1304;1;1600;412,57;194,64;4675,43;675,26;0,00;5957,89
2011;Chubut;637,99;5415,25;5405,90;6230,83;2361,82;3869,01;3472,40;1261,99;;;127,66;0,00;24,51;2210,41;151,41;2607,02;207,72;1,72;137,49;68,51;2499,31;7418,63;5723,58;4207,94;3494,91;26,43;677,73;352,49;325,24;0,00;1819,70;1067,90;638,81;39,09;599,72;0,00;112,98;7569,71;38738;6879,19;521048;638;0;1410;0;932;2979;349;349;2;700;219,13;329,84;2597,93;570,10;0,00;3717,00
2011;Cordoba;5429,98;;32528,95;21252,46;12972,83;8279,63;18754,03;7028,59;;;404,34;210,79;0,00;11725,44;1247,39;1251,04;1161,96;51,33;901,66;208,97;13874,49;28022,03;19243,80;13592,67;11219,59;473,26;5177,86;2019,64;3158,23;0,00;3890,95;3017,56;674,36;265,62;408,73;0,00;199,03;30055,02;116086;7388,14;3336926;1495;5;8830;0;4940;15269;703;1285;4;1992;794,77;493,72;14504,10;926,34;0,00;16718,92
2011;Corrientes;718,07;;5584,58;6395,07;5436,44;958,63;5874,91;797,28;;;72,16;0,00;1,87;5077,63;358,81;161,35;474,18;12,42;405,72;56,04;5842,16;7963,39;5820,76;4766,78;4014,06;5,18;1048,80;209,92;838,88;0,00;1237,60;881,49;333,74;17,20;316,54;0,00;22,37;8257,33;52232;5888,90;999687;447;0;2047;0;1525;4019;423;557;1;982;317,30;207,84;4340,08;343,81;0,00;5209,03
2011;Entre Rios;2858,52;19995,39;17441,76;9916,97;7432,37;2484,60;8411,54;1954,39;;;120,17;125,42;112,22;6457,15;975,21;530,21;931,98;0,32;888,51;43,15;8320,88;12583,92;8748,73;6624,95;5775,64;51,11;2072,67;899,38;1173,30;0,00;2065,84;1780,00;246,72;82,21;164,51;0,00;39,12;13408,28;70588;6271,20;1244960;614;0;3078;0;1511;5202;715;1026;2;1743;400,87;386,87;5207,09;862,35;0,00;6857,19
2011;Formosa;;;;5549,99;5058,70;491,29;5156,28;360,77;;;28,97;0,00;11,87;4795,51;263,19;130,52;1404,37;3,75;1389,50;11,12;6448,20;7726,75;4483,46;3612,57;2835,70;14,07;856,82;343,97;512,85;0,00;2415,50;2213,00;197,27;25,53;171,74;0,00;5,24;7706,33;37610;5746,56;535242;214;0;1060;0;792;2065;156;868;1;1025;269,04;138,01;2252,72;1510,06;0,00;4169,83
2011;Jujuy;;;;5377,08;4809,42;567,66;4313,91;506,54;;;44,51;0,00;4,35;3807,37;1002,06;61,12;594,71;22,73;566,75;5,23;5376,17;5971,79;5243,95;3558,10;3237,78;7,19;1678,66;724,24;954,42;0,00;1015,51;834,80;100,45;13,65;86,80;0,00;80,26;6259,45;56828;4382,70;680501;212;0;1759;0;965;2936;185;652;0;837;214,49;131,84;3434,81;283,09;0,00;4064,23
2011;La Pampa;;;;4170,75;2603,48;1567,26;3274,14;801,92;;;83,53;45,31;7,41;2472,22;131,26;765,34;379,48;1,02;336,85;41,61;2940,33;5021,94;3324,10;2312,56;1846,13;7,66;1003,88;203,88;799,99;0,00;1062,14;857,64;145,97;50,86;95,11;0,00;58,53;4755,13;22213;6393,10;321213;252;0;1348;0;575;2175;189;515;2;706;194,87;186,12;2018,27;308,22;0,00;2707,48
2011;La Rioja;388,45;2861,38;2825,22;3607,68;3256,39;351,30;2935,52;223,60;;;3,51;18,51;0,00;2711,92;544,47;127,69;752,62;0,00;717,26;35,36;3973,65;4360,30;3280,84;2135,50;1799,15;41,45;1103,89;388,71;715,18;0,00;1070,55;482,69;318,20;146,05;172,15;0,00;269,65;4351,38;29520;4688,20;338882;124;0;1133;0;1009;2267;174;447;0;620;869,20;77,92;2378,01;169,33;0,00;3494,46
2011;Mendoza;2391,65;16423,27;;11061,03;6176,92;4884,11;8460,39;2912,32;;;240,08;180,95;10,05;5548,07;628,85;1971,79;798,52;0,00;540,31;258,21;6717,24;11859,56;11038,03;7807,16;6354,54;185,32;3045,55;1335,02;1710,53;0,00;2108,21;1608,67;186,83;13,21;173,62;0,00;312,71;13146,24;86660;5631,39;1757590;704;0;5650;0;1980;8334;459;713;3;1175;425,82;339,18;8516,04;517,44;0,13;9798,63
2011;Misiones;;;;7091,42;5592,06;1499,37;5864,21;1308,14;;;86,45;10,73;4,98;4556,08;1035,98;191,23;674,18;3,10;571,32;99,76;6163,38;8356,65;5799,71;3715,31;3157,33;9,67;2074,73;1328,21;746,53;0,00;2199,04;1851,23;184,61;15,00;169,61;0,00;163,20;8487,18;54075;4466,87;1117849;468;0;2020;0;1372;3860;184;570;2;756;352,94;282,34;4163,10;374,70;0,00;5173,09
2011;Neuquen;1016,14;12923,44;;8817,37;2816,62;5447,74;4419,17;2004,43;;;119,24;0,00;0,00;2414,746;401,878;3443,316;256,354;18,165;225,678;12,511;3042,302;9705,409;7905,268;6180,620;4942,539;141,280;1583,367;414,597;1168,771;0,000;917,249;445,378;244,202;33,957;210,245;0,000;227,669;10063,023;53587;7061,93;560573;383;0;1210;0;772;2365;173;342;2;517;150,73;321,46;2301,86;276,70;0,00;3050,75
2011;Rio Negro;;;;5475,32;3585,22;1890,10;4466,00;1104,02;;;81,84;84,17;10,23;3361,98;223,24;786,08;509,47;0,17;466,32;42,98;4051,54;5984,79;5338,69;4328,30;3603,45;54,61;955,79;215,07;735,06;5,67;754,59;602,83;137,67;3,58;52,69;81,41;14,09;6093,29;48142;5757,72;648968;360;0;2790;0;686;3837;641;456;1;1099;265,11;86,42;4444,21;715,59;0,00;5511,34
2011;Salta;370,88;4289,77;;7646,80;5828,00;1818,79;6621,09;1397,14;;;123,53;0,00;54,59;5223,95;604,05;421,65;484,13;7,66;405,49;70,98;6233,50;8130,93;6615,33;4430,86;3845,89;94,21;2090,26;549,20;1541,06;0,00;1222,81;1065,00;156,01;30,87;125,14;0,00;1,80;7838,13;57978;5102,59;1230496;432;0;3106;0;1612;5149;380;590;0;970;341,20;228,12;5422,22;412,60;0,00;6404,14
2011;San Juan;;;;6260,69;4624,43;1423,31;5283,61;880,49;;;36,61;50,85;82,31;4403,12;221,31;755,77;579,47;0,12;512,91;66,44;5137,33;6840,16;4190,59;3136,85;2423,35;9,20;1044,53;482,21;562,33;0,00;1225,69;1006,64;108,07;3,88;104,19;0,00;110,99;5416,28;31594;5900,00;688197;168;0;2243;0;1151;3563;319;562;1;882;251,73;83,57;4172,36;449,55;0,00;4957,21
2011;San Luis;;;;4050,50;3124,41;926,09;3880,62;867,18;;;51,75;32,68;2,50;3013,44;110,97;58,91;281,15;1,10;168,48;111,56;3292,89;4331,64;2323,43;1646,49;1333,08;0,50;676,44;363,11;313,33;0,00;2073,06;1418,05;617,58;569,63;47,96;0,00;37,43;4396,49;20519;4997,56;440125;141;0;1264;0;623;2028;92;227;0;319;216,04;106,75;2030,56;135,87;0,00;2489,22
2011;Santa Cruz;;;;5973,70;3368,84;2604,86;3104,15;937,72;;;85,18;0,00;0,51;2166,42;1202,42;1667,13;1524,02;1,09;1079,88;443,05;4448,73;8378,22;5751,40;3759,00;3265,69;127,82;1864,57;358,95;1505,62;0,00;1612,97;1458,20;147,08;7,51;139,58;0,00;7,68;9148,00;26144;9568,28;284196;335;0;478;0;1347;2160;555;604;1;1160;883,58;272,66;1825,85;2416,82;0,00;5398,91
2011;Santa Fe;6730,74;34743,05;;20293,70;13315,03;6978,67;18511,11;6605,96;;;611,28;41,76;17,08;11905,14;1409,89;372,71;801,39;0,23;723,53;77,62;14038,57;25010,45;20002,49;14253,79;12309,82;28,93;5719,77;3128,28;2591,21;0,28;2327,68;1418,27;686,28;47,06;639,22;0,00;223,13;26959,53;112060;8429,32;3216833;601;0;9522;0;5330;15453;576;1255;2;1833;950,64;254,86;14002,75;725,14;0,00;15933,38
2011;Santiago del Estero;;;;6787,78;5993,00;794,79;6152,62;665,08;;;47,61;11,95;39,61;5487,54;505,46;129,71;1090,11;0,09;1044,96;45,06;7037,96;7877,89;4886,77;3279,53;2571,58;9,12;1598,12;706,99;890,90;0,23;3024,76;2496,91;414,84;91,19;323,65;0,00;113,02;7911,53;49474;3998,33;882096;157;0;2548;0;1154;3858;153;1165;1;1319;389,42;89,17;4660,35;552,87;0,00;5691,81
2011;Tierra del Fuego;;;;3152,84;1728,78;1424,07;2235,52;572,27;;;16,65;0,00;2,01;1663,25;65,52;851,80;224,41;3,85;182,33;38,23;1911,11;3902,08;3336,92;2457,48;2254,86;2,07;877,37;195,89;681,48;0,00;223,86;172,69;46,25;4,11;42,14;0,00;4,92;4077,19;17130;10064,94;130496;191;0;275;0;315;781;62;241;1;304;98,28;57,05;611,90;145,17;0,00;912,40
2011;Tucuman;1475,92;7997,86;;9838,44;7296,63;2541,81;8625,85;2300,45;;;150,91;70,97;85,59;6325,40;971,23;241,36;1241,24;9,63;1079,13;152,48;8375,76;11079,68;9343,21;6358,63;5696,19;28,00;2956,59;1202,44;1754,15;0,00;2035,50;1421,70;215,92;35,19;180,73;0,00;397,88;11378,72;74629;5871,29;1460915;294;0;4589;0;2292;7175;322;873;0;1195;426,98;58,31;8649,08;449,38;0,00;9583,76
2012;Buenos Aires;43820,30;174435,63;156815,50;88025,28;38936,30;49088,98;78877,56;46127,68;;;;;;32749,88;6186,42;2961,30;2937,69;0,00;2819,99;117,70;41756,28;111271,43;94363,49;65851,32;59030,43;3582,00;24930,17;7750,05;17094,03;86,09;4395,57;1893,82;1571,57;129,55;1442,02;0;930,18;120847,82;654435;6924,51;16100618;10075;0;61299;0;22933;94309;2088;6625;2;8715;2288,68;5538,57;98195,99;3475,83;0,65;109499,73
2012;CABA;21610,99;;146477,65;33002,31;3785,12;29217,19;31248,20;27951,01;;;;;;3297,19;487,93;1266,18;508,81;39,23;268,40;201,18;4053,52;33511,13;29595,06;24900,68;17173,46;489,74;4204,64;3962,59;238,12;3,92;5343,65;5136,39;106,00;15,72;90,24;0,03;101,27;34938,71;186659;7077,27;3038860;47763;20;28665;8;68428;144884;7063;9186;208;16457;20798,81;16014,28;82896,73;93808,21;33,96;213551,99
2012;Catamarca;;;;6008,11;4668,98;1339,13;5060,86;543,56;;;;;;4517,31;151,67;795,57;475,43;0,00;394,75;80,67;5063,74;6483,54;5411,46;3804,69;3382,19;5,79;1600,98;564,88;1036,10;0,00;1177,77;855,03;246,90;38,86;208,04;0,00;75,84;6589,23;39510;6584,88;385408;76;0;1795;0;733;2603;126;550;1;677;200,69;40,55;3199,26;175,96;0,00;3616,46
2012;Chaco;;;;10978,75;9567,42;1411,33;9745,67;1294,42;;;;;;8451,26;1116,16;116,91;1914,82;54,39;1853,77;6,66;11421,19;14775,46;10384,01;7685,50;6668,47;84,22;2614,29;1141,99;1472,29;0,00;2407,64;1981,27;343,25;48,38;294,86;0,00;83,13;14952,10;67124;7556,97;1105280;329;0;3510;0;1762;5601;255;1320;0;1576;432,29;200,02;6834,10;1141,57;0,00;8607,97
2012;Chubut;630,20;5500,44;5490,94;7472,77;3010,00;4462,76;4402,49;1591,75;;;;;;2810,74;199,27;2871,01;376,59;2,56;274,78;99,25;3284,79;9187,75;7455,11;5529,45;4718,79;26,45;775,52;425,00;350,51;0,00;1790,25;1093,56;595,41;32,98;562,44;0,00;101,28;9271,81;40130;8962,87;534945;708;0;1925;0;1373;4007;394;350;1;744;223,69;499,01;3325,58;486,66;0,00;4534,94
2012;Cordoba;5116,33;;31978,76;27255,94;16338,74;10917,21;23617,07;8714,82;;;;;;14902,25;1436,49;2202,39;927,00;23,45;760,09;143,46;17098,83;35252,41;25088,80;17316,41;14227,82;513,37;7259,03;2514,45;4744,58;0,00;1911,23;1466,29;360,52;78,90;281,62;0,00;84,42;35450,51;117844;9232,74;3450673;1926;1;12981;0;5934;20842;554;1690;2;2246;802,04;680,90;19322,91;1009,20;0,00;21815,05
2012;Corrientes;782,73;;5762,86;8009,93;6856,22;1153,71;7471,65;1009,49;;;;;;6462,16;394,06;144,22;538,60;0,93;439,19;98,48;7295,41;10107,22;7601,28;6263,61;5211,29;4,29;1333,38;331,17;1002,21;0,00;1126,34;792,06;318,28;17,56;299,49;1,23;16,00;10349,46;52098;7664,21;1038786;544;0;2967;0;1973;5484;436;928;0;1365;327,26;374,90;5605,55;439,30;0,00;6747,01
2012;Entre Rios;3037,13;20840,69;18167,39;12547,06;9115,90;3431,16;11037,02;2834,66;;;;;;8202,36;913,54;596,50;1142,75;5,71;1089,00;48,04;10204,90;15944,27;11063,35;8402,10;7415,04;68,72;2592,53;1101,50;1491,02;0,00;2162,98;1939,95;205,80;37,56;168,24;0,00;17,23;16542,38;72282;7865,05;1281931;698;0;4722;0;1821;7242;778;952;1;1731;407,65;496,13;6925,32;998,52;0,00;8827,63
2012;Formosa;;;;7031,89;6410,41;621,48;6540,44;438,90;;;;;;6101,54;308,87;182,58;1888,05;1,62;1872,19;14,23;8282,60;9842,39;5620,82;4582,56;3693,85;15,71;1022,55;398,59;623,96;0,00;3061,16;2630,23;430,93;20,99;409,94;0,00;0,00;9784,78;37288;7549,50;562794;317;0;1464;0;993;2773;188;1010;0;1198;268,79;253,99;3184,69;1956,47;0,00;5663,95
2012;Jujuy;;;;6938,53;6216,35;722,19;5469,11;629,30;;;;;;4839,80;1376,54;92,88;766,58;31,21;727,10;8,26;6943,45;7705,11;6993,36;4832,13;4428,66;13,64;2147,58;782,93;1364,65;0,00;1195,54;907,19;101,43;32,48;68,95;0,00;186,92;8188,90;56706;6007,59;701252;300;0;2486;0;1230;4015;167;571;0;737;214,99;174,61;4931,24;299,95;0,00;5620,79
2012;La Pampa;;;;5143,45;3298,29;1845,15;4122,71;983,35;;;;;;3139,36;158,93;861,80;398,49;1,66;343,93;52,90;3642,23;6123,46;4263,46;2933,74;2383,35;6,89;1322,84;379,84;942,99;0,00;1214,75;988,59;157,09;58,08;99,01;0,00;69,07;5943,56;22524;8139,51;333496;276;0;1970;0;727;2973;75;422;1;498;197,12;221,39;2770,33;193,87;0,00;3382,71
2012;La Rioja;;2990,77;;4381,02;3904,49;476,53;3756,50;311,38;;;;;;3445,13;459,36;165,15;787,97;0,00;758,29;29,68;4662,78;5168,99;4235,14;2860,24;2418,60;58,82;1316,08;438,55;877,52;0,00;1217,13;595,39;320,84;158,75;162,09;0,00;300,89;5452,27;34032;5466,80;352476;110;0;1536;0;894;2540;184;833;0;1017;627,23;76,96;3285,30;404,51;0,00;4394,00
2012;Mendoza;2356,70;16691,66;;15144,14;7839,46;7304,68;11615,11;4555,48;;;;;;7059,63;779,84;2749,20;951,22;0,00;660,32;290,90;8499,78;16095,36;14914,84;10778,59;8990,99;197,58;3938,67;1602,53;2336,14;0,00;1813,43;1393,27;151,85;0,02;151,83;0,00;268,31;16728,27;89260;7735,72;1819608;876;0;7791;0;2845;11512;452;695;2;1149;429,01;512,54;12015,46;571,11;0,17;13528,29
